Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1597251600.0,2020-08-12 05-PM,ETHUSD,382.98,384.15,381.05,383.76,6897.92,2637752.89
1597248000.0,2020-08-12 04-PM,ETHUSD,385.19,386.47,381.91,382.98,9011.43,3460762.4
1597244400.0,2020-08-12 03-PM,ETHUSD,385.88,387.59,384.11,385.19,8625.62,3326643.86
1597240800.0,2020-08-12 02-PM,ETHUSD,386.73,387.25,383.86,385.88,10937.03,4216156.53
1597237200.0,2020-08-12 01-PM,ETHUSD,384.66,386.98,382.92,386.73,9125.4,3512017.34
1597233600.0,2020-08-12 12-PM,ETHUSD,381.81,384.67,380.03,384.66,4820.85,1843796.31
1597230000.0,2020-08-12 11-AM,ETHUSD,383.9,384.98,380.92,381.81,2863.2,1096479.71
1597226400.0,2020-08-12 10-AM,ETHUSD,381.11,385,380.22,383.9,4551.95,1744769.39
1597222800.0,2020-08-12 09-AM,ETHUSD,378.51,382.2,378.48,381.11,4770.57,1814731.01
1597219200.0,2020-08-12 08-AM,ETHUSD,379.27,382.01,377.64,378.51,5808.03,2207823.19
1597215600.0,2020-08-12 07-AM,ETHUSD,374.35,380.61,373.65,379.27,5542.12,2091661.12
1597212000.0,2020-08-12 06-AM,ETHUSD,369.81,374.68,365.19,374.35,9673.82,3578486.73
1597208400.0,2020-08-12 05-AM,ETHUSD,373.72,375,369.54,369.81,4970.74,1849975.42
1597204800.0,2020-08-12 04-AM,ETHUSD,377.5,377.98,373.49,373.72,4283.71,1607956.36
1597201200.0,2020-08-12 03-AM,ETHUSD,373.61,377.5,373.05,377.5,4347.42,1631971.05
1597197600.0,2020-08-12 02-AM,ETHUSD,377.91,378.72,372.22,373.61,8724.21,3267419.77
1597194000.0,2020-08-12 01-AM,ETHUSD,376.59,380.32,376.51,377.91,4611.06,1745578.57
1597190400.0,2020-08-12 12-AM,ETHUSD,378.88,380.17,375.83,376.59,5790.5,2188832.74
1597186800.0,2020-08-11 11-PM,ETHUSD,375.43,381.6,375.16,378.88,8035.95,3042476.68
1597183200.0,2020-08-11 10-PM,ETHUSD,373.59,376.28,372.14,375.43,6617.6,2474012.86
1597179600.0,2020-08-11 09-PM,ETHUSD,373.1,376.58,368.45,373.59,13796.93,5145311.4
1597176000.0,2020-08-11 08-PM,ETHUSD,380.5,380.5,364.77,373.1,53849.61,20012665.34
1597172400.0,2020-08-11 07-PM,ETHUSD,381.9,381.9,378.56,380.5,7955.59,3024363.8
1597168800.0,2020-08-11 06-PM,ETHUSD,385.85,385.85,380.93,381.9,6392.61,2450179.88
1597165200.0,2020-08-11 05-PM,ETHUSD,384.91,386.53,382,385.85,10260.63,3946133.92
1597161600.0,2020-08-11 04-PM,ETHUSD,382.21,385.1,376.07,384.91,13883.75,5293231.5
1597158000.0,2020-08-11 03-PM,ETHUSD,385.87,386.24,376.82,382.21,20657.74,7898912.84
1597154400.0,2020-08-11 02-PM,ETHUSD,389.18,389.5,384,385.87,9872.69,3815140.96
1597150800.0,2020-08-11 01-PM,ETHUSD,387.2,389.65,383,389.18,15993.01,6172889.04
1597147200.0,2020-08-11 12-PM,ETHUSD,391.76,391.76,386.76,387.2,5819.02,2263414.02
1597143600.0,2020-08-11 11-AM,ETHUSD,391.01,392.77,390.52,391.76,2392.49,936663.56
1597140000.0,2020-08-11 10-AM,ETHUSD,389.81,391.77,388,391.01,4535.78,1769082.31
1597136400.0,2020-08-11 09-AM,ETHUSD,389.35,392.67,388.93,389.81,5646.67,2211087.5
1597132800.0,2020-08-11 08-AM,ETHUSD,391.31,392.28,389,389.35,3272.02,1278585.4
1597129200.0,2020-08-11 07-AM,ETHUSD,391.99,393.09,388.7,391.31,5699.99,2226749.49
1597125600.0,2020-08-11 06-AM,ETHUSD,395.4,395.4,390.7,391.99,5990.7,2353240.4
1597122000.0,2020-08-11 05-AM,ETHUSD,394.93,395.86,393.05,395.4,1788.67,706105.61
1597118400.0,2020-08-11 04-AM,ETHUSD,394.46,396.55,393.51,394.93,3411.16,1346572.8
1597114800.0,2020-08-11 03-AM,ETHUSD,396.36,397.33,393.1,394.46,6607.97,2611801.05
1597111200.0,2020-08-11 02-AM,ETHUSD,397.38,398.3,396.33,396.36,6266.53,2490067.45
1597107600.0,2020-08-11 01-AM,ETHUSD,395.58,397.78,395.23,397.38,6620.46,2628042.7
1597104000.0,2020-08-11 12-AM,ETHUSD,395.78,396.76,393.86,395.58,5913.68,2338059.43
1597100400.0,2020-08-10 11-PM,ETHUSD,395.1,396,393.65,395.78,4365.94,1725896.96
1597096800.0,2020-08-10 10-PM,ETHUSD,393.92,395.64,391.96,395.1,4834.25,1903684.62
1597093200.0,2020-08-10 09-PM,ETHUSD,395.26,395.58,391.89,393.92,4443.72,1749020.66
1597089600.0,2020-08-10 08-PM,ETHUSD,395.87,396.91,393.29,395.26,6442.31,2545933.51
1597086000.0,2020-08-10 07-PM,ETHUSD,395.83,397.57,394.46,395.87,7261.68,2874330.74
1597082400.0,2020-08-10 06-PM,ETHUSD,397.79,399.24,395.72,395.83,13473.19,5356441.55
1597078800.0,2020-08-10 05-PM,ETHUSD,394.48,398.11,394.34,397.79,13707.72,5431005.46
1597075200.0,2020-08-10 04-PM,ETHUSD,397.57,398.49,393.55,394.48,11267.34,4464106.9
1597071600.0,2020-08-10 03-PM,ETHUSD,394.85,397.83,392.31,397.57,12718.25,5027556.54
1597068000.0,2020-08-10 02-PM,ETHUSD,396.43,397.32,394.73,394.85,7624.75,3020200.34
1597064400.0,2020-08-10 01-PM,ETHUSD,395.16,396.58,394.27,396.43,6021.22,2380023.51
1597060800.0,2020-08-10 12-PM,ETHUSD,391.48,395.53,390.66,395.16,7979.5,3140161.53
1597057200.0,2020-08-10 11-AM,ETHUSD,390.45,392.72,390.3,391.48,7188.88,2818458.07
1597053600.0,2020-08-10 10-AM,ETHUSD,394.78,395.89,385.44,390.45,12066.12,4706462.2
1597050000.0,2020-08-10 09-AM,ETHUSD,396,396.2,394.02,394.78,2273.47,898315.06
1597046400.0,2020-08-10 08-AM,ETHUSD,395.62,397.19,395.24,396,2621.09,1039103.09
1597042800.0,2020-08-10 07-AM,ETHUSD,397.15,397.76,395.21,395.62,3865.12,1532929.69
1597039200.0,2020-08-10 06-AM,ETHUSD,395.59,397.2,394.68,397.15,8423.02,3338256.79
1597035600.0,2020-08-10 05-AM,ETHUSD,396.41,397.35,393.74,395.59,4816.29,1906457.93
1597032000.0,2020-08-10 04-AM,ETHUSD,397.92,400.21,396.06,396.41,14479.47,5767571.34
1597028400.0,2020-08-10 03-AM,ETHUSD,396.85,398.71,395.56,397.92,8736.63,3472188.72
1597024800.0,2020-08-10 02-AM,ETHUSD,395.25,399,393,396.85,21855.8,8681496.09
1597021200.0,2020-08-10 01-AM,ETHUSD,391.51,395.4,390.65,395.25,5011.51,1966510.7
1597017600.0,2020-08-10 12-AM,ETHUSD,390.41,393.42,390.41,391.51,6971.84,2735339.01
1597014000.0,2020-08-09 11-PM,ETHUSD,389.09,390.67,387.68,390.41,2967.88,1154480.01
1597010400.0,2020-08-09 10-PM,ETHUSD,389.45,391.56,387.51,389.09,4126.75,1606510.44
1597006800.0,2020-08-09 09-PM,ETHUSD,393.3,394.57,388.21,389.45,4028.6,1578197.19
1597003200.0,2020-08-09 08-PM,ETHUSD,389.8,393.41,389.8,393.3,6286.87,2463193.26
1596999600.0,2020-08-09 07-PM,ETHUSD,390.46,391.3,389.17,389.8,4001.77,1561736.07
1596996000.0,2020-08-09 06-PM,ETHUSD,385.4,390.52,385.33,390.46,3577.18,1388614.29
1596992400.0,2020-08-09 05-PM,ETHUSD,388.31,389.46,384.91,385.4,4647.15,1799386.29
1596988800.0,2020-08-09 04-PM,ETHUSD,387.02,391.71,386.01,388.31,6690.22,2605542.17
1596985200.0,2020-08-09 03-PM,ETHUSD,385.8,388.4,384.15,387.02,4876.9,1886697.15
1596981600.0,2020-08-09 02-PM,ETHUSD,388.06,388.8,384.02,385.8,7796.48,3013051.5
1596978000.0,2020-08-09 01-PM,ETHUSD,389.38,390.35,386.72,388.06,5947.83,2310430.06
1596974400.0,2020-08-09 12-PM,ETHUSD,392.29,392.34,387.64,389.38,4656.03,1813207.55
1596970800.0,2020-08-09 11-AM,ETHUSD,391.42,393.41,390.96,392.29,4422.96,1735823.4
1596967200.0,2020-08-09 10-AM,ETHUSD,389.48,392.35,387.38,391.42,5616.83,2191048.8
1596963600.0,2020-08-09 09-AM,ETHUSD,394.75,395.66,384.94,389.48,6163.27,2397380.28
1596960000.0,2020-08-09 08-AM,ETHUSD,395.56,396.59,393.78,394.75,1418.59,560636.01
1596956400.0,2020-08-09 07-AM,ETHUSD,393.19,395.78,393.09,395.56,917.59,362101.67
1596952800.0,2020-08-09 06-AM,ETHUSD,393.01,395.03,392.88,393.19,2040.21,803731.67
1596949200.0,2020-08-09 05-AM,ETHUSD,394.39,395.69,393,393.01,2159.13,851449.78
1596945600.0,2020-08-09 04-AM,ETHUSD,395.33,396.1,393.7,394.39,2505.28,989937.53
1596942000.0,2020-08-09 03-AM,ETHUSD,395.74,397.88,395,395.33,3173.85,1257788.53
1596938400.0,2020-08-09 02-AM,ETHUSD,396.12,397.65,395.28,395.74,2804.3,1111477.49
1596934800.0,2020-08-09 01-AM,ETHUSD,398.56,398.99,393.16,396.12,9956.25,3938058.95
1596931200.0,2020-08-09 12-AM,ETHUSD,397.51,401,390.51,398.56,43246.4,17270800.42
1596927600.0,2020-08-08 11-PM,ETHUSD,391.08,400.06,389,397.51,12448.63,4909497.0
1596924000.0,2020-08-08 10-PM,ETHUSD,391.7,392.49,389,391.08,6568.35,2566887.93
1596920400.0,2020-08-08 09-PM,ETHUSD,388.47,391.74,388.18,391.7,4893.68,1909150.54
1596916800.0,2020-08-08 08-PM,ETHUSD,389.67,389.68,387,388.47,8118.81,3152936.91
1596913200.0,2020-08-08 07-PM,ETHUSD,391,391.71,387.5,389.67,3327.96,1296137.9
1596909600.0,2020-08-08 06-PM,ETHUSD,391.97,391.97,391,391,186.56,73040.81
1596906000.0,2020-08-08 05-PM,ETHUSD,390.56,392.9,387.2,391.97,5505.13,2151543.68
1596902400.0,2020-08-08 04-PM,ETHUSD,390.99,391.96,386.39,390.56,8961.01,3485365.78
1596898800.0,2020-08-08 03-PM,ETHUSD,390.24,393,390.24,390.99,5279.83,2069228.51
1596895200.0,2020-08-08 02-PM,ETHUSD,390.67,391.44,387.75,390.24,4853.42,1891904.26
1596891600.0,2020-08-08 01-PM,ETHUSD,392.05,392.61,389.55,390.67,4188.55,1636399.16
1596888000.0,2020-08-08 12-PM,ETHUSD,391.96,393.49,390.48,392.05,6443.28,2526162.37
1596884400.0,2020-08-08 11-AM,ETHUSD,387.7,392.63,387.7,391.96,5523.5,2158721.18
1596880800.0,2020-08-08 10-AM,ETHUSD,386.33,389.31,384.66,387.7,3409.72,1320454.02
1596877200.0,2020-08-08 09-AM,ETHUSD,379.17,386.71,379.17,386.33,3567.4,1370099.55
1596873600.0,2020-08-08 08-AM,ETHUSD,381.99,382.4,378.55,379.17,2261.15,859131.75
1596870000.0,2020-08-08 07-AM,ETHUSD,381.09,382,380.91,381.99,38.96,14870.91
1596866400.0,2020-08-08 06-AM,ETHUSD,380.91,381.46,380.15,381.09,1571.39,598186.77
1596862800.0,2020-08-08 05-AM,ETHUSD,377.56,381.53,377.56,380.91,2548.52,966601.5
1596859200.0,2020-08-08 04-AM,ETHUSD,378.54,379.79,377.55,377.56,2393.17,906619.5
1596855600.0,2020-08-08 03-AM,ETHUSD,380.99,381.08,377,378.54,5139.21,1947141.58
1596852000.0,2020-08-08 02-AM,ETHUSD,381.73,382.69,378.55,380.99,2945.87,1120633.54
1596848400.0,2020-08-08 01-AM,ETHUSD,379.88,383.11,379.82,381.73,3102.17,1182739.85
1596844800.0,2020-08-08 12-AM,ETHUSD,379.75,380.91,376.18,379.88,6344.65,2402231.81
1596841200.0,2020-08-07 11-PM,ETHUSD,380.82,383.37,378.94,379.75,5946.77,2267296.58
1596837600.0,2020-08-07 10-PM,ETHUSD,379.87,383.53,378.68,380.82,6036.99,2303012.7
1596834000.0,2020-08-07 09-PM,ETHUSD,378,380.12,376.65,379.87,5205.72,1968675.44
1596830400.0,2020-08-07 08-PM,ETHUSD,375.03,381,373.79,378,9304.03,3522769.19
1596826800.0,2020-08-07 07-PM,ETHUSD,373.71,377.48,372.92,375.03,11265.79,4230304.58
1596823200.0,2020-08-07 06-PM,ETHUSD,373.87,374.31,364,373.71,24548.6,9080215.47
1596819600.0,2020-08-07 05-PM,ETHUSD,379.4,379.79,362.88,373.87,69393.37,25898362.53
1596816000.0,2020-08-07 04-PM,ETHUSD,385.87,387.33,379.21,379.4,12388.37,4744935.75
1596812400.0,2020-08-07 03-PM,ETHUSD,385.14,388.16,384.29,385.87,6708.55,2594047.28
1596808800.0,2020-08-07 02-PM,ETHUSD,394.15,394.31,378.9,385.14,27867.75,10750599.17
1596805200.0,2020-08-07 01-PM,ETHUSD,394.79,395.75,392.82,394.15,6564.51,2590017.26
1596801600.0,2020-08-07 12-PM,ETHUSD,394.33,395.25,392.05,394.79,5121.93,2016102.94
1596798000.0,2020-08-07 11-AM,ETHUSD,395,395.05,392.99,394.33,6281.42,2475717.65
1596794400.0,2020-08-07 10-AM,ETHUSD,396.3,396.84,394.69,395,3418.89,1353812.05
1596790800.0,2020-08-07 09-AM,ETHUSD,395.69,398.05,395,396.3,6840.37,2717545.33
1596787200.0,2020-08-07 08-AM,ETHUSD,394.32,396.65,392.41,395.69,3751.69,1479428.09
1596783600.0,2020-08-07 07-AM,ETHUSD,395.16,395.24,393.39,394.32,6926.49,2730175.95
1596780000.0,2020-08-07 06-AM,ETHUSD,394.68,395.87,393.96,395.16,1850.34,731270.8
1596776400.0,2020-08-07 05-AM,ETHUSD,395.94,396.24,393.61,394.68,4448.52,1755853.41
1596772800.0,2020-08-07 04-AM,ETHUSD,395.84,396.37,394.35,395.94,6197.99,2449238.71
1596769200.0,2020-08-07 03-AM,ETHUSD,396.7,397.68,395.59,395.84,3970.77,1576031.0
1596765600.0,2020-08-07 02-AM,ETHUSD,397.34,398.45,396.27,396.7,6790.09,2699510.66
1596762000.0,2020-08-07 01-AM,ETHUSD,395.36,398.57,395.12,397.34,10817.69,4297262.85
1596758400.0,2020-08-07 12-AM,ETHUSD,395.28,396.37,394.19,395.36,6462.93,2556652.05
1596754800.0,2020-08-06 11-PM,ETHUSD,394.96,395.44,391,395.28,7820.2,3073969.64
1596751200.0,2020-08-06 10-PM,ETHUSD,395.84,396.56,393.51,394.96,5761.67,2274282.03
1596747600.0,2020-08-06 09-PM,ETHUSD,396.91,397.94,393.4,395.84,7306.66,2890525.6
1596744000.0,2020-08-06 08-PM,ETHUSD,397.37,398.51,395.5,396.91,7312.84,2907150.74
1596740400.0,2020-08-06 07-PM,ETHUSD,397.25,398.97,396.45,397.37,5227.26,2078263.39
1596736800.0,2020-08-06 06-PM,ETHUSD,397.25,397.69,394.91,397.25,5923.38,2347617.27
1596733200.0,2020-08-06 05-PM,ETHUSD,398.85,399.37,395.66,397.25,6093.7,2420078.54
1596729600.0,2020-08-06 04-PM,ETHUSD,399.74,400.75,397.12,398.85,9623.38,3837628.44
1596726000.0,2020-08-06 03-PM,ETHUSD,396.75,401.27,396.75,399.74,8690.91,3472904.91
1596722400.0,2020-08-06 02-PM,ETHUSD,399.81,399.96,395.1,396.75,9351.84,3718353.53
1596718800.0,2020-08-06 01-PM,ETHUSD,397.14,400,396,399.81,9090.02,3622421.84
1596715200.0,2020-08-06 12-PM,ETHUSD,394.88,397.44,394.72,397.14,2982.48,1182797.07
1596711600.0,2020-08-06 11-AM,ETHUSD,393.98,396.33,393.71,394.88,2984.35,1179586.85
1596708000.0,2020-08-06 10-AM,ETHUSD,396.78,396.94,393.71,393.98,3362.04,1329184.96
1596704400.0,2020-08-06 09-AM,ETHUSD,397.86,398.1,396.35,396.78,4195.28,1667161.19
1596700800.0,2020-08-06 08-AM,ETHUSD,395.42,397.94,394.91,397.86,4121.98,1635564.71
1596697200.0,2020-08-06 07-AM,ETHUSD,397.28,397.51,394.91,395.42,2404.49,952774.33
1596693600.0,2020-08-06 06-AM,ETHUSD,395.12,397.57,394.72,397.28,7817.05,3098811.8
1596690000.0,2020-08-06 05-AM,ETHUSD,394.52,396.21,393.01,395.12,3674.82,1450754.27
1596686400.0,2020-08-06 04-AM,ETHUSD,395.85,396,392.69,394.52,7426.13,2928881.82
1596682800.0,2020-08-06 03-AM,ETHUSD,398.26,398.26,395.21,395.85,5030.64,1994034.1
1596679200.0,2020-08-06 02-AM,ETHUSD,397.96,398.42,395.01,398.26,6034.48,2395520.37
1596675600.0,2020-08-06 01-AM,ETHUSD,399.78,399.78,397,397.96,5350.37,2131544.29
1596672000.0,2020-08-06 12-AM,ETHUSD,401.21,404.03,398.89,399.78,9735.29,3907050.54
1596668400.0,2020-08-05 11-PM,ETHUSD,397.36,402.49,396.46,401.21,9048.09,3616567.84
1596664800.0,2020-08-05 10-PM,ETHUSD,405.99,406.25,391.78,397.36,22050.37,8786984.83
1596661200.0,2020-08-05 09-PM,ETHUSD,400.54,408,400.01,405.99,16725.19,6761133.8
1596657600.0,2020-08-05 08-PM,ETHUSD,399.23,401.85,398.28,400.54,7701.55,3082231.12
1596654000.0,2020-08-05 07-PM,ETHUSD,398,401,397.97,399.23,10842.46,4335100.72
1596650400.0,2020-08-05 06-PM,ETHUSD,397.97,399.12,396.91,398,4420.29,1759081.72
1596646800.0,2020-08-05 05-PM,ETHUSD,396.87,398.53,395.24,397.97,7595.2,3014857.2
1596643200.0,2020-08-05 04-PM,ETHUSD,396.02,402.5,394.12,396.87,14628.19,5831135.25
1596639600.0,2020-08-05 03-PM,ETHUSD,394.97,398,393.27,396.02,9761.9,3867825.68
1596636000.0,2020-08-05 02-PM,ETHUSD,399.52,400,390.56,394.97,13497.02,5335869.99
1596632400.0,2020-08-05 01-PM,ETHUSD,399.68,402.47,397.75,399.52,12616.77,5042197.51
1596628800.0,2020-08-05 12-PM,ETHUSD,397.69,400.89,395.39,399.68,15939.92,6350713.81
1596625200.0,2020-08-05 11-AM,ETHUSD,392.8,397.8,392.8,397.69,11127.11,4407241.22
1596621600.0,2020-08-05 10-AM,ETHUSD,393.27,393.64,391.36,392.8,2310.82,906502.29
1596618000.0,2020-08-05 09-AM,ETHUSD,390.48,393.73,390.46,393.27,3268.82,1282693.38
1596614400.0,2020-08-05 08-AM,ETHUSD,390.05,391.94,389.11,390.48,2893.53,1130239.58
1596610800.0,2020-08-05 07-AM,ETHUSD,390.5,392.27,389.34,390.05,2402.23,938514.4
1596607200.0,2020-08-05 06-AM,ETHUSD,391.39,393.99,390.46,390.5,8249.02,3237169.88
1596603600.0,2020-08-05 05-AM,ETHUSD,388.5,391.55,387.44,391.39,4329.91,1687198.04
1596600000.0,2020-08-05 04-AM,ETHUSD,389.42,390.43,387.77,388.5,4971.4,1933142.24
1596596400.0,2020-08-05 03-AM,ETHUSD,387.93,389.64,387.48,389.42,3883.93,1510051.17
1596592800.0,2020-08-05 02-AM,ETHUSD,388.55,389.3,386.22,387.93,5274.48,2044899.6
1596589200.0,2020-08-05 01-AM,ETHUSD,388.68,388.85,383.86,388.55,6354.66,2455173.37
1596585600.0,2020-08-05 12-AM,ETHUSD,389.82,392.24,385.47,388.68,8479.89,3294278.81
1596582000.0,2020-08-04 11-PM,ETHUSD,393.1,394.51,388,389.82,8495.22,3328205.61
1596578400.0,2020-08-04 10-PM,ETHUSD,391.9,393.2,390.51,393.1,4647.8,1820451.27
1596574800.0,2020-08-04 09-PM,ETHUSD,388.05,392.99,387.08,391.9,6446.7,2510507.66
1596571200.0,2020-08-04 08-PM,ETHUSD,386.97,390.8,386.97,388.05,8988.37,3495652.03
1596567600.0,2020-08-04 07-PM,ETHUSD,387.59,389.25,385.55,386.97,6185.42,2399256.39
1596564000.0,2020-08-04 06-PM,ETHUSD,390.04,390.73,386.74,387.59,5321.5,2066370.96
1596560400.0,2020-08-04 05-PM,ETHUSD,386.84,390.42,386.23,390.04,4180.94,1624546.09
1596556800.0,2020-08-04 04-PM,ETHUSD,390.55,392.49,384.72,386.84,15375.38,5958966.34
1596553200.0,2020-08-04 03-PM,ETHUSD,389.82,391.86,387.72,390.55,13245.22,5164874.87
1596549600.0,2020-08-04 02-PM,ETHUSD,384.16,390.64,384.16,389.82,16128.14,6242780.53
1596546000.0,2020-08-04 01-PM,ETHUSD,388.25,388.38,380.67,384.16,27083.08,10395614.07
1596542400.0,2020-08-04 12-PM,ETHUSD,386.11,389.03,384.61,388.25,8544.57,3311135.54
1596538800.0,2020-08-04 11-AM,ETHUSD,390.94,394.24,382,386.11,12586.23,4879930.82
1596535200.0,2020-08-04 10-AM,ETHUSD,392.26,394.77,390.08,390.94,5063.05,1986094.91
1596531600.0,2020-08-04 09-AM,ETHUSD,391.66,393.1,390.74,392.26,5175.71,2029000.18
1596528000.0,2020-08-04 08-AM,ETHUSD,394.94,397.21,391.07,391.66,3726.68,1471546.09
1596524400.0,2020-08-04 07-AM,ETHUSD,391.35,395.9,390.95,394.94,4551.0,1793542.38
1596520800.0,2020-08-04 06-AM,ETHUSD,393.12,393.17,389.11,391.35,4034.58,1579420.06
1596517200.0,2020-08-04 05-AM,ETHUSD,393.91,394.86,390.35,393.12,8361.3,3282244.99
1596513600.0,2020-08-04 04-AM,ETHUSD,391.43,394.44,388.51,393.91,8781.11,3441918.04
1596510000.0,2020-08-04 03-AM,ETHUSD,393.08,395.38,386.66,391.43,12366.88,4838571.27
1596506400.0,2020-08-04 02-AM,ETHUSD,398.02,399.77,391.66,393.08,9181.03,3643881.56
1596502800.0,2020-08-04 01-AM,ETHUSD,400.19,400.99,396.74,398.02,21158.05,8445554.72
1596499200.0,2020-08-04 12-AM,ETHUSD,386.22,403.64,384.03,400.19,31356.97,12440515.39
1596495600.0,2020-08-03 11-PM,ETHUSD,384.15,387.46,380.08,386.22,18340.14,7036517.5
1596492000.0,2020-08-03 10-PM,ETHUSD,384.5,391,380.37,384.15,14110.09,5454905.76
1596488400.0,2020-08-03 09-PM,ETHUSD,391,393.46,382.56,384.5,8478.53,3304349.58
1596484800.0,2020-08-03 08-PM,ETHUSD,394.11,395,389.71,391,9750.57,3822006.99
1596481200.0,2020-08-03 07-PM,ETHUSD,395.51,395.53,391.5,394.11,9856.53,3881103.23
1596477600.0,2020-08-03 06-PM,ETHUSD,395.47,396.6,393,395.51,11934.3,4714691.38
1596474000.0,2020-08-03 05-PM,ETHUSD,390.66,396.57,389.5,395.47,9833.27,3873985.53
1596470400.0,2020-08-03 04-PM,ETHUSD,394.26,398.5,389.8,390.66,16765.48,6619917.15
1596466800.0,2020-08-03 03-PM,ETHUSD,394.53,397.43,388.95,394.26,17320.57,6818599.86
1596463200.0,2020-08-03 02-PM,ETHUSD,393.71,399.69,392.12,394.53,18563.04,7349443.52
1596459600.0,2020-08-03 01-PM,ETHUSD,389.74,395,389.38,393.71,13840.67,5436899.99
1596456000.0,2020-08-03 12-PM,ETHUSD,390.87,391.59,386.52,389.74,11494.74,4475413.64
1596452400.0,2020-08-03 11-AM,ETHUSD,385.61,392.12,383.68,390.87,16055.91,6244158.04
1596448800.0,2020-08-03 10-AM,ETHUSD,380.49,385.75,380.27,385.61,3618.44,1383083.23
1596445200.0,2020-08-03 09-AM,ETHUSD,381.65,384.57,380.27,380.49,2864.67,1096623.15
1596441600.0,2020-08-03 08-AM,ETHUSD,384.97,386.4,381.57,381.65,4002.7,1537005.14
1596438000.0,2020-08-03 07-AM,ETHUSD,384.06,387.35,383,384.97,5179.83,1997246.43
1596434400.0,2020-08-03 06-AM,ETHUSD,384.48,386.74,382.39,384.06,7741.47,2978556.77
1596430800.0,2020-08-03 05-AM,ETHUSD,381.31,384.48,379.25,384.48,5959.63,2279473.88
1596427200.0,2020-08-03 04-AM,ETHUSD,379.65,382.85,379.65,381.31,4218.35,1610052.21
1596423600.0,2020-08-03 03-AM,ETHUSD,383.82,384.97,378.18,379.65,4526.14,1728209.12
1596420000.0,2020-08-03 02-AM,ETHUSD,379.73,386,379.66,383.82,5785.67,2214204.03
1596416400.0,2020-08-03 01-AM,ETHUSD,377.93,383.93,377.86,379.73,13194.17,5033221.35
1596412800.0,2020-08-03 12-AM,ETHUSD,372.21,379.32,366.34,377.93,13159.47,4906797.23
1596409200.0,2020-08-02 11-PM,ETHUSD,373.71,376.16,368.33,372.21,7920.35,2949880.94
1596405600.0,2020-08-02 10-PM,ETHUSD,377.74,381.34,372.25,373.71,7953.41,3004329.22
1596402000.0,2020-08-02 09-PM,ETHUSD,373.19,378.83,369.47,377.74,10318.24,3867163.26
1596398400.0,2020-08-02 08-PM,ETHUSD,379.48,380.31,372.71,373.19,8765.43,3303619.66
1596394800.0,2020-08-02 07-PM,ETHUSD,385.65,387.26,374.02,379.48,19473.06,7399551.46
1596391200.0,2020-08-02 06-PM,ETHUSD,385.04,386.7,382.18,385.65,8454.83,3252191.17
1596387600.0,2020-08-02 05-PM,ETHUSD,382.17,389,382.04,385.04,21841.26,8426987.29
1596384000.0,2020-08-02 04-PM,ETHUSD,368.57,383.08,368.33,382.17,15008.75,5636578.71
1596380400.0,2020-08-02 03-PM,ETHUSD,369.17,371.98,367.51,368.57,14220.36,5259704.5
1596376800.0,2020-08-02 02-PM,ETHUSD,365.58,372.62,361.56,369.17,12997.65,4771852.56
1596373200.0,2020-08-02 01-PM,ETHUSD,359.05,366.67,358.63,365.58,10022.72,3645317.37
1596369600.0,2020-08-02 12-PM,ETHUSD,361.76,368.07,357.82,359.05,15471.76,5626869.14
1596366000.0,2020-08-02 11-AM,ETHUSD,372.67,373.78,351.11,361.76,25588.52,9235758.33
1596362400.0,2020-08-02 10-AM,ETHUSD,378.07,378.89,369.49,372.67,9247.93,3458246.53
1596358800.0,2020-08-02 09-AM,ETHUSD,375.65,378.23,372,378.07,6955.76,2616122.15
1596355200.0,2020-08-02 08-AM,ETHUSD,380.3,381.78,373.64,375.65,7130.05,2702846.87
1596351600.0,2020-08-02 07-AM,ETHUSD,373.71,383.43,371.66,380.3,38624.48,14695424.06
1596348000.0,2020-08-02 06-AM,ETHUSD,370.5,375,363.99,373.71,46251.37,17090670.21
1596344400.0,2020-08-02 05-AM,ETHUSD,373.47,386.97,365.03,370.5,58824.33,22132111.86
1596340800.0,2020-08-02 04-AM,ETHUSD,407.87,415,325.75,373.47,151515.56,57128984.56
1596337200.0,2020-08-02 03-AM,ETHUSD,397.7,408.4,395.72,407.87,26063.61,10468077.07
1596333600.0,2020-08-02 02-AM,ETHUSD,399.7,399.71,395,397.7,13278.89,5278403.62
1596330000.0,2020-08-02 01-AM,ETHUSD,388.74,399.7,388.36,399.7,25124.15,9937244.08
1596326400.0,2020-08-02 12-AM,ETHUSD,387.4,392.33,386,388.74,12143.98,4726015.99
1596322800.0,2020-08-01 11-PM,ETHUSD,387.77,388.75,384.46,387.4,9931.34,3838753.89
1596319200.0,2020-08-01 10-PM,ETHUSD,385.24,387.79,379.03,387.77,18987.81,7278406.57
1596315600.0,2020-08-01 09-PM,ETHUSD,386.87,394,384.5,385.24,24329.08,9455584.74
1596312000.0,2020-08-01 08-PM,ETHUSD,384.51,388.77,383.18,386.87,20662.52,7978593.57
1596308400.0,2020-08-01 07-PM,ETHUSD,372.42,389.81,372.18,384.51,45663.36,17529877.38
1596304800.0,2020-08-01 06-PM,ETHUSD,374.12,374.39,367.2,372.42,15631.16,5804865.72
1596301200.0,2020-08-01 05-PM,ETHUSD,362.72,374.27,362.72,374.12,27884.09,10311355.72
